,x,y,xt,yt
0,0.0,0.0,-1.1220805519242418,-3.649854327650189
1,19.310344827586206,0.0,-0.9185641507104663,-3.8143411935724885
2,38.62068965517241,0.0,-0.7366288917405512,-4.084458008718343
3,57.93103448275862,0.0,-0.666268501294212,-4.347298432075263
4,77.24137931034483,0.0,-0.7116884325774748,-4.482902320773917
5,96.55172413793103,0.0,-0.695875799403396,-4.7042746063485765
6,115.86206896551724,0.0,-0.5842454397147918,-5.044649985050569
7,135.17241379310343,0.0,-0.44966662376288014,-5.32635968253004
8,154.48275862068965,0.0,-0.23142781695192127,-5.49926707984207
9,173.79310344827587,0.0,0.04772824366699524,-5.56799084790083
10,193.10344827586206,0.0,0.28223334274338185,-5.521080502287305
11,212.41379310344826,0.0,0.47094413805420743,-5.379463721171248
12,231.72413793103448,0.0,0.6490654297724632,-5.198621444004118
13,251.0344827586207,0.0,0.8163868763728175,-5.007751228613756
14,270.34482758620686,0.0,0.9701557117516018,-4.780341940308972
15,289.6551724137931,0.0,1.1012724821680706,-4.478289189780753
16,308.9655172413793,0.0,1.18967012740994,-4.092362277111846
17,328.2758620689655,0.0,1.2296676025670763,-3.6176020539772935
18,347.58620689655174,0.0,1.221291346590263,-2.9792531116223984
19,366.8965517241379,0.0,1.146965162115663,-2.048865597136029
20,386.2068965517241,0.0,0.9930358031388522,-0.8791514093853152
21,405.51724137931035,0.0,0.8700017980882393,-0.3005453608279822
22,424.8275862068965,0.0,1.0019447319301378,-1.7710031534204518
23,444.13793103448273,0.0,1.2666518703734653,-3.8535441599377975
24,463.44827586206895,0.0,1.3216740931612065,-3.794865295255903
25,482.7586206896552,0.0,1.0581044494600178,-2.4117477105286866
26,502.0689655172414,0.0,0.750994548755898,-1.3155690839071212
27,521.3793103448276,0.0,1.006432707809637,-1.1654942229950507
28,540.6896551724137,0.0,1.6576265947134772,-1.648602601747541
29,560.0,0.0,2.009107120579202,-2.058578799109796
30,0.0,15.172413793103448,-1.3067158713958236,-3.7840798537998808
31,19.310344827586206,15.172413793103448,-1.111563353909574,-3.957764144941052
32,38.62068965517241,15.172413793103448,-0.9050294367430496,-4.217287740950667
33,57.93103448275862,15.172413793103448,-0.8015799781786797,-4.4751491713171845
34,77.24137931034483,15.172413793103448,-0.8353147288822385,-4.62207740882792
35,96.55172413793103,15.172413793103448,-0.8015433702467192,-4.894808788238549
36,115.86206896551724,15.172413793103448,-0.6755055104947729,-5.284376224634116
37,135.17241379310343,15.172413793103448,-0.5463449330418086,-5.572250098594793
38,154.48275862068965,15.172413793103448,-0.2896245172513261,-5.770490651846899
39,173.79310344827587,15.172413793103448,0.05380561866950018,-5.891147665666892
40,193.10344827586206,15.172413793103448,0.30003618481232763,-5.861660344469499
41,212.41379310344826,15.172413793103448,0.4941999144989211,-5.708176260107223
42,231.72413793103448,15.172413793103448,0.7027143674745702,-5.526157410471399
43,251.0344827586207,15.172413793103448,0.8947875981055091,-5.369227299776071
44,270.34482758620686,15.172413793103448,1.07021169838805,-5.188767338240666
45,289.6551724137931,15.172413793103448,1.2263262125282068,-4.931311976143689
46,308.9655172413793,15.172413793103448,1.3294476037412863,-4.6112414797751455
47,328.2758620689655,15.172413793103448,1.3802441357278923,-4.277578167239568
48,347.58620689655174,15.172413793103448,1.3955362661769612,-3.8791618699855803
49,366.8965517241379,15.172413793103448,1.3619898828062276,-3.2548894245168185
50,386.2068965517241,15.172413793103448,1.2323598797009652,-2.3752432807035007
51,405.51724137931035,15.172413793103448,1.08656174618217,-1.8167091720888209
52,424.8275862068965,15.172413793103448,1.1727253276332448,-2.7309408099328607
53,444.13793103448273,15.172413793103448,1.3782885209938485,-4.160734191170604
54,463.44827586206895,15.172413793103448,1.3640886089301176,-4.123201774372575
55,482.7586206896552,15.172413793103448,1.0744884379475792,-3.097248909298969
56,502.0689655172414,15.172413793103448,0.757096447227056,-2.268154903827906
57,521.3793103448276,15.172413793103448,0.8853326488992934,-2.1724322587813845
58,540.6896551724137,15.172413793103448,1.3612266887521685,-2.5367030079016786
59,560.0,15.172413793103448,1.7089424875696722,-2.7457879211524414
60,0.0,30.344827586206897,-1.531209328188993,-3.953587367219882
61,19.310344827586206,30.344827586206897,-1.3808008238131748,-4.1639089002779315
62,38.62068965517241,30.344827586206897,-1.164508441058544,-4.346254259275611
63,57.93103448275862,30.344827586206897,-1.0123392274327472,-4.527500616207533
64,77.24137931034483,30.344827586206897,-0.9833959987416421,-4.7605232771110195
65,96.55172413793103,30.344827586206897,-0.9098909968948448,-5.113702683594909
66,115.86206896551724,30.344827586206897,-0.776527749500076,-5.511043420263604
67,135.17241379310343,30.344827586206897,-0.6596410255573062,-5.784807041014574
68,154.48275862068965,30.344827586206897,-0.37352806350165224,-6.010854114253505
69,173.79310344827587,30.344827586206897,0.02772226028065461,-6.189764866298503
70,193.10344827586206,30.344827586206897,0.2731619343446141,-6.182030578718411
71,212.41379310344826,30.344827586206897,0.49089994193273156,-6.020502306166804
72,231.72413793103448,30.344827586206897,0.7645348695513405,-5.829580149153003
73,251.0344827586207,30.344827586206897,0.9904274179717873,-5.697092150945991
74,270.34482758620686,30.344827586206897,1.1806097012473344,-5.542700532404837
75,289.6551724137931,30.344827586206897,1.3560096093453637,-5.303096498560535
76,308.9655172413793,30.344827586206897,1.4671872341911865,-5.025171627745124
77,328.2758620689655,30.344827586206897,1.5184069616575187,-4.805988621911496
78,347.58620689655174,30.344827586206897,1.5447706020375307,-4.643193596720209
79,366.8965517241379,30.344827586206897,1.558741896989801,-4.419233178679036
80,386.2068965517241,30.344827586206897,1.504050272236256,-4.1261060366626054
81,405.51724137931035,30.344827586206897,1.3938012131102226,-3.951810201910291
82,424.8275862068965,30.344827586206897,1.3894929863909766,-3.9490675005370406
83,444.13793103448273,30.344827586206897,1.448102929202335,-4.054317034403994
84,463.44827586206895,30.344827586206897,1.3740694763867083,-4.067518991851728
85,482.7586206896552,30.344827586206897,1.17893444761782,-3.690652911905943
86,502.0689655172414,30.344827586206897,1.0003068403365063,-3.2829477877818363
87,521.3793103448276,30.344827586206897,0.9832395543266159,-3.2048784727575708
88,540.6896551724137,30.344827586206897,1.1394408250699541,-3.335838854448582
89,560.0,30.344827586206897,1.418564130794877,-3.3031973466327713
